Feature1,Feature2,Feature3
57.87084603742452,115.61306527395566,129.17028471235375
61.58595579007404,110.44010103805746,474.24905809028235
41.7931768164829,95.33894623744268,246.43940568460522
59.63376129244322,108.32446602339014,428.3624794278814
54.12780926936498,127.39100056543793,288.60259958435853
58.2206015999449,96.93224398420939,422.2078633649803
68.96792982653947,124.92921717509338,5.069162349110535
47.54611883997129,137.90418253762087,93.2373582523654
42.4626383564251,106.60047524184647,176.95242912515818
41.10485570374477,79.89081602481109,148.06692142174293
41.841897150345616,94.05390888383897,473.3652200545157
49.228982905858956,103.25652162289812,197.33531792985704
53.41151974816644,100.40310452427543,486.05639157444097
52.766907993300194,102.57739325061027,325.5074593371226
58.27183249036024,124.29971030452666,417.77553638009203
50.13001891877907,82.99823729348722,196.92766637773585
64.53534077157317,107.36231542349553,95.03817366753809
47.35343166762044,118.42550833743405,25.2288244005357
77.20169166589619,94.9844882686217,328.2025528577724
56.25667347765006,79.48066421884039,485.8997748693823
41.42842443583717,95.89299256893423,59.12854320550004
39.29107501938888,79.17081665413806,385.87710887783004
54.824724152431855,85.86920581947396,182.30625164211412
47.76537214674149,111.6279822447506,496.73147850882646
57.14000494092092,105.28732035187888,435.0181287285568
54.73237624573545,114.24045510713755,115.38351473046649
49.271710873431275,109.67639664572893,382.87826066204485
41.532062819315954,95.8797211313825,367.1149315201254
34.851527753141355,79.80056039148559,381.70682649591873
45.53485047932979,106.47353162675807,41.411475395841336
58.56398794323472,89.31128893326922,404.7082133818377
52.14093744130204,97.21372475690569,130.7162840636221
37.542612212880115,85.70197043433402,295.2113342170254
51.73180925851182,118.0783643971909,57.70148097026628
53.85317379728837,55.179986752544494,279.0623504876152
41.16142563798867,110.30383552040173,453.20893075062696
51.53725105945528,102.9825816072276,88.58760063110238
50.58208718446,117.7371985349642,427.52104154574505
38.57029702169377,75.5486751683807,217.72270958472333
53.577873603482836,99.07902159279242,161.1654283622565
55.60784526368234,91.44353408031832,28.54898772267428
60.830512431752766,96.83632484795868,264.25516977345535
60.53802052034903,100.35246627249096,99.96910513644735
36.22330632042909,90.40873680510785,470.05017469149453
40.62174960084877,97.83609136264548,119.0711415866682
55.1503526720866,124.78029452570965,293.3928021048794
55.13785950912209,128.94431308721065,279.26852472849146
55.150476863060476,104.7745094991444,168.41109317980184
88.52731490654722,129.33017022362043,426.0321829799768
55.70890510693167,71.12359210297029,91.62205760920166
61.35565640180599,116.09546657172974,408.5294611817058
416.7801234445242,104.24823785371382,103.73951282458876
56.51391251305798,92.57882405095748,19.549311249479228
46.84730755359654,112.26145248008916,471.92573731910744
57.589692204932675,103.12915204490477,318.64920402844945
42.27174785462428,88.0133679072089,315.2394562181008
47.63181393259991,113.99003511353379,132.52263792562403
45.14636452170897,99.09768647426684,69.58514145248019
50.81874139386323,85.71251104580399,353.03035209195764
73.14658566673509,116.21032016645289,259.36956630862574
31.32734807408252,65.91402099600134,158.95459235932307
56.86260190374514,132.86195553343555,158.39379983715452
33.87284128810349,118.13300649945595,444.628448891675
271.684088052634,62.18129614270035,444.8339640003045
60.889505969673664,124.27697496168517,137.31345543601765
50.64280019095463,101.69997828090831,397.07623716843045
39.22255222070694,58.85235806124582,113.3407753253699
42.84696290740032,62.76896876034331,403.97916961860466
56.79597748934676,111.44952002185498,63.141768038668665
42.69633368282864,78.1495928980988,379.0775075953988
52.16458589581975,82.50064512255595,277.8418756819176
50.45571839903814,102.10519962787677,58.80980249271728
43.483996523941826,110.11586062837863,307.87669449986885
71.43944089325325,104.25358987973888,96.20427539428833
56.33919022318011,81.87091305677113,97.0598686078763
29.74857413342393,85.00135430640549,223.67392626243787
51.86454314769428,78.78741300478295,482.1412534136968
43.38213535231612,104.60807078567798,446.1154534244225
58.52433334796224,103.59719302336698,413.2410397617808
42.07479261567299,107.96664281891455,425.56908605557385
48.85263558533101,103.68005947551944,248.6443568080103
55.049872789804574,102.25745941868756,187.36116468292317
58.657551941701215,117.8684780019262,441.9935301059499
37.997035929442234,101.95027451034252,40.43593375731908
46.654987641590516,117.67664800431005,498.04744118755156
45.25054688839044,92.14988224834732,276.4877449030134
43.46670767426288,84.26914700366865,270.230594266694
67.65454240281096,124.01567021934028,145.97347645181515
54.049817109609556,90.60530865127978,85.18029391296005
37.391160456649544,97.81222719650766,340.1468136251112
59.17861947054776,83.45166409907658,180.85593046552222
71.22156197012633,139.74494637388904,151.2223777060487
60.32465260551147,69.38632712814018,81.17117068667662
34.80630034045987,119.65252153681227,267.56469048982603
45.15765927133749,62.78183077777576,294.1521479930783
62.669111491866225,92.43713855248016,221.53335413811791
42.92330534381219,114.80511466277686,6.017041952520785
54.43819428146229,133.58718828417616,245.8366255503333
57.74634053429337,95.22436740495371,135.9818866822791
40.730695284219166,89.19017875771767,69.32105701238427
49.404746439382,104.07313049492716,288.7853105479096
17.58732659930927,133.02470592538214,335.6171742957142
39.756123586657104,103.3953605235339,259.38450051808815
47.4743184860684,110.21659596866073,307.1472283221932
37.52216818035151,87.20080193111464,303.2782312803178
66.32411303931636,118.18295667269064,62.120084709325006
35.69858622039367,68.67363713823616,107.90455365861213
45.599555133030165,125.0544617873237,4.742916090983595
51.30740577286091,126.5781570515191,490.9515375758109
64.41273289066116,140.4157488851538,105.61295868365056
35.6413784882056,126.5355188782826,407.35220882200093
61.63163752154959,89.20924271820822,390.6173357044654
50.10233061019587,129.3091388106762,352.505757062249
40.18491348952049,122.60399990183893,224.87408625959887
54.62103474263271,85.5052409051615,291.93301576578
51.9905969557347,104.16929005248944,93.16765306691599
43.99783122841205,41.73162597229328,53.05076280287685
50.69802084990019,72.41238985544479,175.88074605411552
46.1468640313824,116.41923520859311,412.7927095764256
51.13517345251248,132.69881935669545,282.01313278925255
56.62130674521047,116.4964430363892,381.9309845418021
65.86016816145352,101.10701425465156,445.1623610645842
37.62184501173151,79.33858314065054,280.26826767848564
71.33033374656267,112.887140162465,183.64066781274784
30.479122004774982,61.67409727745989,427.83900836055085
48.482149049644164,110.29920234935766,114.81514879226268
55.883172064845766,81.96724141711687,12.38267831862988
52.809918677350325,115.10621229759424,25.3367140550968
43.77300480179406,116.0751478678975,291.11870974144443
47.918777496427246,88.69098616187068,446.16866886155174
45.06999065341167,118.67643704878574,282.13848718325977
44.106352430557884,64.91659740899911,204.59700005813608
58.496020970210246,97.12877078275204,288.53429731389383
53.57015485965047,115.8211298984064,335.5515605808075
43.070904047393455,112.43410951442998,379.2496170030595
58.995998754332504,88.88610159765304,173.65142565231307
53.072995208766095,117.64209427079524,193.4467216138996
58.1286211883896,118.38405042450796,11.81986904951582
56.29628841923612,76.53265383667241,324.813880656523
41.710049890779274,97.76072010013488,388.3659076436065
44.39818959803031,103.90091532387075,255.45264108278104
57.472936051232615,103.61497716875758,188.27516009337725
56.10370265433465,116.2287987186912,166.5758879858787
49.79098406035852,91.73519456022542,322.5191523721438
51.17327383308782,132.71634054526578,165.37485262797307
62.77664895788425,92.1210152189582,299.53978072467567
44.0842861116417,77.31985531449423,463.48350426567276
55.470973811700375,95.46602288714199,165.3080932932397
47.97807347566106,105.08268573993765,34.15446383067633
47.8231879677278,76.42587255970119,437.0055217842455
60.9877685198719,93.85473576138683,136.77576893543164
58.2541634898803,75.19662313499902,494.2832970628793
58.135096360006386,114.0630614265262,420.06100067071895
63.05478807154329,96.4504990961994,213.44791391784202
50.21003841632759,52.28099178589035,314.0979856134214
56.81952971294964,120.76078008226241,138.76970266824367
46.89733243406544,76.58843272671754,42.085559289433135
53.24166352488442,153.33854781277267,262.90197270651163
48.698569456323156,86.3313219649376,212.33543310776875
50.96995964992718,88.43317797172037,484.95903565349386
55.95157025436914,103.20825493829736,298.726599478775
41.81779316766527,51.714249774908694,373.57369384462413
70.9238727568546,108.80838985180932,67.62196863313913
39.93982618500298,114.02412829397178,361.83289676661144
37.85811387212268,1299.3807991359051,28.165978345618793
61.581108735000676,105.61459501483705,306.52950393830605
57.91662693962936,101.82156518523625,419.2736283029071
56.24119817052155,69.65083614813025,241.5325021702047
56.2834550926428,109.86306077296128,107.54105125085717
49.87753227153085,99.16362123206463,221.8508936362858
41.02745628514168,91.45911206909224,420.5605028189269
50.75804558193726,79.34187780057863,357.1963028802293
43.22838288487888,109.59772582628925,302.7218118749024
59.75119733417751,93.5473462545334,346.91775367406893
48.52942618497861,62.3580741363474,417.0980821038403
41.745028032074885,95.53919817885668,75.93156018265162
46.78614158347007,84.5915826335383,420.9620519923854
54.12931454275624,117.51962380555057,403.2934538214523
44.36275447196025,96.68409392882371,238.74400287168007
41.77779604433569,94.7454997585256,201.43997920289146
52.436872114919126,106.1746270506171,466.27927602185224
52.44966571108723,133.49845872108165,409.7089494564237
44.9305682462887,108.12115035150815,494.33303075901796
45.289616943816775,84.20730533953139,320.876836945693
52.32049937357636,68.86110290859935,15.763161371333878
35.51915658502676,126.60461996949955,76.94251176183697
35.92536225623445,50.96194191915888,410.156831630303
42.81555778747564,99.56687475850943,319.49606143274383
47.86552848288153,146.98757788352424,99.02367104228787
53.10907565598005,64.44702002427437,5.96934368482599
64.75356216949552,77.65968891924855,131.4435326011651
58.576596232020194,103.98444957262468,68.78165762484156
48.40061470036573,83.88480573432992,438.1154715321988
49.80983792097311,97.68630092183503,441.39275427727887
39.97470635362191,108.50240266562804,421.1670442107799
49.8148686400761,111.38501968392035,47.3033442894783
47.11341361079862,122.15969978800922,67.52193307501264
53.227185603380896,68.36846168333662,67.76040640281833
41.727690564476774,125.32543081344926,129.20812714396683
55.193465142411725,126.93270531297934,36.442432425591086
65.32738913002578,116.91413778491108,490.7826677079135
48.91239851543143,77.367825419989,427.5779501230314
54.01711722098941,76.3418569123443,34.59396024242211
56.90143991711113,105.9320512376165,71.83700821522221
45.987795281141636,112.87702722857395,131.15851603147405
52.24092481810417,123.5091775977735,387.5071295832612
50.12592400781795,90.3823256838835,357.0489831951144
50.97676098548832,112.5320719707104,315.25043631267357
42.26990216144534,111.4442082500321,456.0971679377503
50.245101742589426,86.9114490051065,18.143581039479162
54.979982912454496,91.1864190957126,80.64455695021545
64.51143607795042,68.06724810224264,94.90829889829023
59.59270826085207,78.72085080594678,29.82384040770092
71.53182457511556,87.40001684024679,309.14382194257973
42.326524371119504,110.43830645280019,104.84973448581941
58.723206367206785,145.25259343052124,241.3182270777172
51.83342005738352,109.69567545505079,342.7169123689615
71.89802933217672,75.10808928884742,297.70739369667285
41.91701714644849,90.45250403516634,145.06682084653045
41.602781578192236,121.0048629951699,207.08828180242128
44.00607354555978,83.93769989180026,169.91179203345263
28.76104275690193,129.98401020914972,426.2314980074765
44.74244978319239,113.6905394920055,209.96614111617484
42.40867338446302,94.96947914832168,30.834394416128173
51.50393786476208,61.73785179428446,309.67929663291045
53.41755975777159,120.15000722999753,98.84085399188113
68.76170839215887,112.87364403119025,169.31545781365486
59.5042383818605,109.45239955362646,163.8494886151813
44.23096344337597,153.5020092557383,36.212084419143864
41.01585328651642,81.27868917964477,475.47329345641
54.919191715065054,130.43175581294693,273.5324012851975
36.797667929793576,96.26992523584727,78.12494038420454
68.31458765854353,105.10299891453602,277.8779015060563
61.79440120721287,106.24274932728599,225.78770912223422
45.30824347895295,116.69194479029517,172.434343332221
32.868654709091224,85.70968954523528,236.235692237744
63.538723741654124,147.87598684515123,334.8096635180757
48.85460154747382,77.8887000552364,99.76111455074255
62.378163119734616,92.86490450191147,268.940392288472
34.05572341205633,136.86752737867155,406.495010401476
44.00624977046227,123.5963960073021,111.24576603227676
50.05243699718183,92.86626210354959,257.76560813305116
50.46980593764742,113.60619124134386,482.86673907494156
45.49934528520756,78.4522753680475,400.25298258731164
56.228499323474985,83.78838869409415,296.508661755379
39.32379570617405,92.71739094336503,374.5567684879087
48.576205149787064,128.5281729677479,262.81558310067464
51.20295631711899,57.879129897757274,493.2842450037577
55.14438834058749,117.6105996726678,84.58993887643679
57.1161487808889,92.08878480997186,359.78972388127914
38.75357908162131,1461.5028565741025,2.977123123842129
34.65885829264378,111.67699546169375,62.84752118449482
62.77676821898509,99.4632812902971,360.90609691150286
53.323140119795916,84.88958508353684,379.6737486641359
42.51513463443446,86.66227911282108,19.698875412967666
65.51151975522524,93.72853646747495,166.929156745674
51.156746342928585,67.48137596243922,59.09530839934957
61.792971840638266,101.78876945442224,445.07201261436995
50.67518481410109,85.88450697263185,226.94128529626119
70.60747924881987,90.74005108211992,221.2674263747606
67.55340842443204,95.88182056428275,411.934061215404
47.51035851520926,115.00564640576614,347.684457035995
59.71570950954356,124.76422127293064,461.14630452091245
56.45375949585147,127.45503767932576,469.32981731742524
63.68631557532349,108.21261451125214,156.59704238645529
40.35076539419896,92.20619910184514,324.1892174916493
56.86051459998439,73.84323942255351,270.89471602071
242.33697947398352,148.81770871456732,297.9070731416327
32.41260513576886,135.6190522218622,312.6549077153622
38.16741487334225,117.83918149179908,30.00959871213327
29.607678222398995,113.16126735736763,447.5329345935487
47.305931655554424,92.92003017563037,70.13898199134249
57.17542255795962,102.60917044229974,212.21616583830055
65.02357052096028,118.41256785982893,146.0395181878561
50.74094780419775,62.182240360012216,276.87406960012623
66.28615545571292,87.75665784640854,480.74427116466734
36.198985417851084,100.21166047931939,206.21231465505863
32.96617560644845,61.53751201290205,301.5924196673471
49.44452301103381,70.24972865854457,70.57182406700113
53.840654489393074,86.83592017321013,231.50924040704547
49.67305251905907,101.72012626116549,457.8922758429008
29.325578999601234,130.2062083700028,466.2065365670321
49.10879960487212,91.05627766358467,273.2148296510492
36.95530499495147,137.62257919421307,384.2947704959812
56.69672548830039,85.45458648243756,1.6088515107938184
53.66598246096848,97.48471798797027,265.75272806965586
40.60120213672645,70.38030754512198,366.23464789692224
44.861330826633065,91.28186503112524,164.93363719616272
39.40786478111048,61.938175984036725,450.5779406079479
49.37320902726828,167.71559059412732,389.81388618233535
59.551423205012384,79.09862063612458,384.84865108271345
40.14273953664456,107.18020511528935,10.616816649680061
55.040465155178445,90.46074690911244,91.94095949364784
44.69742381627559,95.29564347857527,356.8033191286244
42.07127167737656,98.47123238862548,280.8604106001114
48.929696400454425,118.98928947493586,289.23217135946004
39.64757677580626,110.16370593250241,7.405095478773882
44.46350694652818,104.83581672775254,221.02700237081407
38.021221074111516,111.59359417529173,393.2176689294403
69.6472513291639,107.42249348911164,331.7790778513142
50.35263551971729,74.47687768462276,286.2140567565623
43.00274492007414,95.03655891497188,348.29896738733936
52.13979910734222,113.67610867048134,425.4918485136978
48.8767195030917,88.09540066653383,424.76550662135116
47.79030400466777,107.1427422924504,228.0120225060664
56.14166700043425,122.04798389407159,153.89762775811738
57.57507710047305,86.12154981160641,183.1891340604393
44.69498852389472,120.36493109033401,260.68928848260657
44.2418175935532,97.88165676339906,44.68347668147704
47.24948302848356,101.46486602878474,295.4960470563753
26.98078835264415,116.92912938787077,226.62895038331854
34.84808937801448,111.86534365333489,379.46612199120256
63.66874267444525,45.62176006304341,136.97076145004561
66.44967713501283,63.30247817708595,33.15311552638656
47.50963960443622,110.63463994098477,447.2849213277194
55.765569630557664,97.17699787838491,34.038446382923915
53.112501545435364,67.93776077472747,463.6401838833065
80.78880808455239,86.81493778743496,248.7468964739062
61.195749114345766,66.07911148498735,28.141838160100406
48.72082408519233,97.89236727028477,62.92187140639399
40.44459559399574,125.16502798825259,266.476777298144
33.93553679742428,85.70098835839836,7.89360461051597
52.03463635867223,104.91452182796743,457.5654334868075
42.436492547156966,97.91146688957991,398.1325749954897
35.77746290402326,132.02323162987233,252.27589065249956
43.534271157574736,125.36433853235246,463.12274039093376
39.18451996385605,68.22129285314031,129.87484998485493
66.87141635072564,96.17213034792239,426.7050783380935
58.816397569494505,82.28462054724059,402.5627923826918
49.92027358683383,87.981729441963,290.90975221655276
64.79944138890026,115.7073819805909,159.42109947014694
50.77368307647618,103.86201514182736,279.1657057885976
41.38715798671736,115.43023936123583,478.60942026382736
65.23124077269657,54.17594823472601,42.287030664191875
55.38910043684659,118.60888924321932,100.50385220457004
39.62753845673544,108.56173218842865,321.9460572921436
48.09661321916392,132.1391286751549,339.2129149034799
41.24381746615243,87.78374040653772,82.23537269563064
36.172002690356635,121.5221847887905,403.1465068882748
59.26177547531641,105.84108116157878,464.2413992021796
69.0941664047013,102.66095865740851,39.83145866586635
36.01432426180859,90.24232497570932,487.1249744401306
55.62969236690571,98.108110115212,140.60615450957997
43.49357430878173,80.41391090766996,154.42979528098738
45.12874616235304,92.04505198841471,22.449895614662484
44.07606075761131,88.18466865998357,248.70344290229755
41.36009230320184,94.27658599433691,477.3791421397974
50.48521627944827,96.3653738117122,80.49232806310708
41.69049883588962,96.86684616607566,288.4308720939857
52.704568257798385,99.84339962336146,137.22595986954033
49.49761890550863,99.6492296143225,9.32000232778818
47.6105195313359,102.16132956683501,493.5724418860074
40.92436337958402,99.39983352835289,358.08827102559843
44.23228669431667,94.59052784272747,367.73161363046995
57.55391225825756,108.60514953087369,331.47932690685735
55.009171876243805,124.24775927610014,71.86923481404462
40.22444755201449,93.28796888477396,103.34721151756021
50.99332305429226,89.30003446702636,192.83381855606024
57.51387123371789,107.53122074863488,497.73351778581065
33.305947188786284,102.15546382604663,336.28706512360276
55.43360192379935,80.66302514218405,221.19011526699705
43.37376241054153,84.97496958357684,242.36330048274996
55.70598668593159,88.10834337029401,461.1028047974789
42.367408434574834,79.26422831246691,98.21754792097632
31.95117899335481,108.7660793415692,160.43685581414758
33.72457562116837,115.29483569450721,185.43699093821442
50.48084946661382,83.77057760527822,448.8146002510657
52.59722501721482,72.79115346654613,388.39279990318965
40.956833748955916,103.45345772537361,295.39262386672317
56.38592458777374,100.61641842103747,157.363636395066
33.3847993773104,146.03711687851902,101.10113737857196
49.33920201352684,113.35029572547423,165.3777406659081
37.889838002375434,77.45461397862778,464.7262430016094
43.48163892197841,80.9672305015948,455.1127953541998
50.47398671316414,106.30708502672707,210.97748615238586
41.39586634716048,98.90384134561634,162.76594937065275
46.154444557701744,97.7919526389357,442.29551647483123
60.0629280921444,101.3376008247198,223.11546322022085
44.23108130476851,115.50704560055289,19.349894294232563
58.35692112065142,137.08147067910738,172.86994843825443
38.702931453423815,126.58859653889301,303.64756864870276
55.298041779152825,79.70993466665941,472.2952150118792
64.41568620657901,89.30820950993929,212.29605440463152
25.283554998727105,52.92719889111944,120.06249831910864
42.03104744529523,104.21883226373455,192.24900030655868
55.7707212718054,89.49832260484433,28.529402068653788
47.96954613957007,99.61203838736338,449.41865851435097
53.71145873371309,83.54235573686779,16.711462960801338
43.960148132841795,83.33027617502125,0.4861564324923351
50.865897874729,69.19267458680656,307.06664990983916
48.44322764607921,93.6158296958335,76.99603887360706
61.67782061659807,111.37864472445305,148.03814569958874
52.54420843301213,86.5209148629969,245.4920129625569
53.37602662075202,113.03275550011047,396.05855742746064
45.881230338775325,86.1739377401894,193.7553235148275
45.123937759275066,100.0137431760848,478.55363563550065
45.67441812180379,127.11128451788068,226.59837326713122
53.944521423782966,90.24302045529294,459.99465423256333
45.79015519179737,104.50158367461421,226.1650864886912
52.89774856896413,105.19427594712553,258.0746228746592
424.5240479187263,105.4565427165064,479.03836770900307
58.711247034316926,110.60347991219002,337.45069002111654
46.73976467832159,104.92577913882764,74.68608945518874
62.012139221639444,79.46046037194134,299.27678641874945
45.91924626978449,91.7306297618343,112.61081806607277
29.61875464822146,111.51246263408784,154.8337223921495
39.91913689082596,114.09229078797776,419.07505978458374
31.292080789741444,85.14308471353588,341.07251684062976
46.48486515958692,119.45165933875874,143.4393834568542
50.184183791895514,90.45540637608397,2.344323091430345
66.76437312275283,106.6515008716785,265.5906650403888
53.269273737641626,935.1347773871504,125.08562367977333
47.80899471191136,81.73869167804466,14.156103319613644
58.294055811834895,94.51467982284156,31.640716290645297
27.88864690992115,59.12325511386744,336.62508136488145
52.356145581085656,92.12735842956629,207.1422148644821
57.708651938869664,124.67245801474812,131.2388087265286
35.214137542201584,61.90244575495294,439.850116076222
61.43754043206929,82.62322543397009,412.5430603650052
53.38496407494414,90.77220701893778,233.09467546711642
45.847120860991986,57.30133338383925,137.79372381496592
56.32781866106285,59.81885805266435,253.58798475375733
